DOI,Name,Temperature,proton conductivity,RH,Ea,Guest,NOTE,Water Adsorption(cm^3/g),g/g,mol/mol,weight,wt%
10.1021/acs.cgd.2c00875,YEQSEW,353.0,2.26e-05,85.0,,,1,226.29678805991355,0.182,,,
10.1021/acs.cgd.2c00875,YEQSEW,363.0,3.54e-05,85.0,,,1,226.29678805991355,0.182,,,
10.1021/acs.cgd.2c00875,YEQSEW,373.0,0.000319,85.0,,,1,226.29678805991355,0.182,,,
10.1021/acs.cgd.2c00875,YEQSEW,303.0,4.52e-06,93.0,,,1,247.434400131444,0.199,,,
10.1021/acs.cgd.2c00875,YEQSEW,313.0,1.15e-05,93.0,,,1,247.434400131444,0.199,,,
10.1021/acs.cgd.2c00875,YEQSEW,323.0,1.95e-05,93.0,,,1,247.434400131444,0.199,,,
10.1021/acs.cgd.2c00875,YEQSEW,333.0,3.4e-05,93.0,,,1,247.434400131444,0.199,,,
10.1021/acs.cgd.2c00875,YEQSEW,343.0,9.44e-05,93.0,,,1,247.434400131444,0.199,,,
10.1021/acs.cgd.2c00875,YEQSEW,353.0,0.000561,93.0,,,1,247.434400131444,0.199,,,
10.1021/acs.cgd.2c00875,YEQSEW,363.0,0.00107,93.0,,,1,247.434400131444,0.199,,,
10.1021/acs.cgd.2c00875,YEQSEW,373.0,0.0024,93.0,,,1,247.434400131444,0.199,,,
10.1021/acs.cgd.2c00875,YEQSEW,303.0,0.000149,98.0,0.42,,1,247.434400131444,0.199,,,
10.1021/acs.cgd.2c00875,YEQSEW,313.0,0.000528,98.0,0.42,,1,247.434400131444,0.199,,,
10.1021/acs.cgd.2c00875,YEQSEW,323.0,0.000781,98.0,0.42,,1,247.434400131444,0.199,,,
10.1021/acs.cgd.2c00875,YEQSEW,333.0,0.000881,98.0,0.42,,1,247.434400131444,0.199,,,
10.1021/acs.cgd.2c00875,YEQSEW,343.0,0.00134,98.0,0.42,,1,247.434400131444,0.199,,,
10.1021/acs.cgd.2c00875,YEQSEW,353.0,0.00211,98.0,0.42,,1,247.434400131444,0.199,,,
10.1021/acs.cgd.2c00875,YEQSEW,363.0,0.00267,98.0,0.42,,1,247.434400131444,0.199,,,
10.1021/acs.cgd.2c00875,YEQSEW,373.0,0.00583,98.0,0.42,,1,247.434400131444,0.199,,,
10.1021/acs.cgd.2c00875,YEQSIA,313.0,2.92e-06,68.0,0.71,CH3CN,2,43.51861308844492,0.035,,,
10.1021/acs.cgd.2c00875,YEQSIA,323.0,1.28e-05,68.0,0.71,CH3CN,2,43.51861308844492,0.035,,,
10.1021/acs.cgd.2c00875,YEQSIA,333.0,3.76e-05,68.0,0.71,CH3CN,2,43.51861308844492,0.035,,,
10.1021/acs.cgd.2c00875,YEQSIA,343.0,6.16e-05,68.0,0.71,CH3CN,2,43.51861308844492,0.035,,,
10.1021/acs.cgd.2c00875,YEQSIA,353.0,0.000135,68.0,0.71,CH3CN,2,43.51861308844492,0.035,,,
10.1021/acs.cgd.2c00875,YEQSIA,363.0,0.000186,68.0,0.71,CH3CN,2,43.51861308844492,0.035,,,
10.1021/acs.cgd.2c00875,YEQSIA,373.0,0.000298,68.0,0.71,CH3CN,2,43.51861308844492,0.035,,,
10.1021/acs.cgd.2c00875,YEQSIA,303.0,5.4e-07,75.0,,CH3CN,2,46.0053909792132,0.037,,,
10.1021/acs.cgd.2c00875,YEQSIA,313.0,4.37e-06,75.0,,CH3CN,2,46.0053909792132,0.037,,,
10.1021/acs.cgd.2c00875,YEQSIA,323.0,1.82e-05,75.0,,CH3CN,2,46.0053909792132,0.037,,,
10.1021/acs.cgd.2c00875,YEQSIA,333.0,4.42e-05,75.0,,CH3CN,2,46.0053909792132,0.037,,,
10.1021/acs.cgd.2c00875,YEQSIA,343.0,7.59e-05,75.0,,CH3CN,2,46.0053909792132,0.037,,,
10.1021/acs.cgd.2c00875,YEQSIA,353.0,0.000242,75.0,,CH3CN,2,46.0053909792132,0.037,,,
10.1021/acs.cgd.2c00875,YEQSIA,363.0,0.000595,75.0,,CH3CN,2,46.0053909792132,0.037,,,
10.1021/acs.cgd.2c00875,YEQSIA,373.0,0.000693,75.0,,CH3CN,2,46.0053909792132,0.037,,,
10.1021/acs.cgd.2c00875,YEQSIA,303.0,4.61e-06,85.0,,CH3CN,2,49.73555781536562,0.04,,,
10.1021/acs.cgd.2c00875,YEQSIA,313.0,1.47e-05,85.0,,CH3CN,2,49.73555781536562,0.04,,,
10.1021/acs.cgd.2c00875,YEQSIA,323.0,5.61e-05,85.0,,CH3CN,2,49.73555781536562,0.04,,,
10.1021/acs.cgd.2c00875,YEQSIA,333.0,0.000138,85.0,,CH3CN,2,49.73555781536562,0.04,,,
10.1021/acs.cgd.2c00875,YEQSIA,343.0,0.000337,85.0,,CH3CN,2,49.73555781536562,0.04,,,
10.1021/acs.cgd.2c00875,YEQSIA,353.0,0.000346,85.0,,CH3CN,2,49.73555781536562,0.04,,,
10.1021/acs.cgd.2c00875,YEQSIA,363.0,0.000621,85.0,,CH3CN,2,49.73555781536562,0.04,,,
10.1021/acs.cgd.2c00875,YEQSIA,373.0,0.000828,85.0,,CH3CN,2,49.73555781536562,0.04,,,
10.1021/acs.cgd.2c00875,YEQSIA,303.0,1.53e-05,93.0,,CH3CN,2,52.222335706133904,0.042,,,
10.1021/acs.cgd.2c00875,YEQSIA,313.0,2.84e-05,93.0,,CH3CN,2,52.222335706133904,0.042,,,
10.1021/acs.cgd.2c00875,YEQSIA,323.0,8.4e-05,93.0,,CH3CN,2,52.222335706133904,0.042,,,
10.1021/acs.cgd.2c00875,YEQSIA,333.0,0.000167,93.0,,CH3CN,2,52.222335706133904,0.042,,,
10.1021/acs.cgd.2c00875,YEQSIA,343.0,0.000419,93.0,,CH3CN,2,52.222335706133904,0.042,,,
10.1021/acs.cgd.2c00875,YEQSIA,353.0,0.000675,93.0,,CH3CN,2,52.222335706133904,0.042,,,
10.1021/acs.cgd.2c00875,YEQSIA,363.0,0.00084,93.0,,CH3CN,2,52.222335706133904,0.042,,,
10.1021/acs.cgd.2c00875,YEQSIA,373.0,0.00155,93.0,,CH3CN,2,52.222335706133904,0.042,,,
10.1021/acs.cgd.2c00875,YEQSIA,303.0,0.000333,98.0,0.33,CH3CN,2,52.222335706133904,0.042,,,
10.1021/acs.cgd.2c00875,YEQSIA,313.0,0.000446,98.0,0.33,CH3CN,2,52.222335706133904,0.042,,,
10.1021/acs.cgd.2c00875,YEQSIA,323.0,0.000534,98.0,0.33,CH3CN,2,52.222335706133904,0.042,,,
10.1021/acs.cgd.2c00875,YEQSIA,333.0,0.000727,98.0,0.33,CH3CN,2,52.222335706133904,0.042,,,
10.1021/acs.cgd.2c00875,YEQSIA,343.0,0.0011,98.0,0.33,CH3CN,2,52.222335706133904,0.042,,,
10.1021/acs.cgd.2c00875,YEQSIA,353.0,0.00161,98.0,0.33,CH3CN,2,52.222335706133904,0.042,,,
10.1021/acs.cgd.2c00875,YEQSIA,363.0,0.00274,98.0,0.33,CH3CN,2,52.222335706133904,0.042,,,
10.1021/acs.cgd.2c00875,YEQSIA,373.0,0.00314,98.0,0.33,CH3CN,2,52.222335706133904,0.042,,,
10.1021/acs.cgd.2c00875,YEQSOG,313.0,1.62e-06,68.0,0.55,,3,50.97894676074976,0.041,,,
10.1021/acs.cgd.2c00875,YEQSOG,323.0,6.19e-06,68.0,0.55,,3,50.97894676074976,0.041,,,
10.1021/acs.cgd.2c00875,YEQSOG,333.0,1.26e-05,68.0,0.55,,3,50.97894676074976,0.041,,,
10.1021/acs.cgd.2c00875,YEQSOG,343.0,3.16e-05,68.0,0.55,,3,50.97894676074976,0.041,,,
10.1021/acs.cgd.2c00875,YEQSOG,353.0,3.31e-05,68.0,0.55,,3,50.97894676074976,0.041,,,
10.1021/acs.cgd.2c00875,YEQSOG,363.0,3.66e-05,68.0,0.55,,3,50.97894676074976,0.041,,,
10.1021/acs.cgd.2c00875,YEQSOG,373.0,8.49e-05,68.0,0.55,,3,50.97894676074976,0.041,,,
10.1021/acs.cgd.2c00875,YEQSOG,303.0,1.11e-06,75.0,,,3,53.46572465151804,0.043,,,
10.1021/acs.cgd.2c00875,YEQSOG,313.0,5.72e-06,75.0,,,3,53.46572465151804,0.043,,,
10.1021/acs.cgd.2c00875,YEQSOG,323.0,1.92e-05,75.0,,,3,53.46572465151804,0.043,,,
10.1021/acs.cgd.2c00875,YEQSOG,333.0,4.84e-05,75.0,,,3,53.46572465151804,0.043,,,
10.1021/acs.cgd.2c00875,YEQSOG,343.0,8.68e-05,75.0,,,3,53.46572465151804,0.043,,,
10.1021/acs.cgd.2c00875,YEQSOG,353.0,9.29e-05,75.0,,,3,53.46572465151804,0.043,,,
10.1021/acs.cgd.2c00875,YEQSOG,363.0,0.000176,75.0,,,3,53.46572465151804,0.043,,,
10.1021/acs.cgd.2c00875,YEQSOG,373.0,0.000319,75.0,,,3,53.46572465151804,0.043,,,
10.1021/acs.cgd.2c00875,YEQSOG,303.0,2.73e-06,85.0,,,3,55.952502542286325,0.045,,,
10.1021/acs.cgd.2c00875,YEQSOG,313.0,1.51e-05,85.0,,,3,55.952502542286325,0.045,,,
10.1021/acs.cgd.2c00875,YEQSOG,323.0,4.56e-05,85.0,,,3,55.952502542286325,0.045,,,
10.1021/acs.cgd.2c00875,YEQSOG,333.0,8.57e-05,85.0,,,3,55.952502542286325,0.045,,,
10.1021/acs.cgd.2c00875,YEQSOG,343.0,9.62e-05,85.0,,,3,55.952502542286325,0.045,,,
10.1021/acs.cgd.2c00875,YEQSOG,353.0,0.000102,85.0,,,3,55.952502542286325,0.045,,,
10.1021/acs.cgd.2c00875,YEQSOG,363.0,0.000218,85.0,,,3,55.952502542286325,0.045,,,
10.1021/acs.cgd.2c00875,YEQSOG,373.0,0.000416,85.0,,,3,55.952502542286325,0.045,,,
10.1021/acs.cgd.2c00875,YEQSOG,303.0,2.9e-06,93.0,,,3,58.439280433054606,0.047,,,
10.1021/acs.cgd.2c00875,YEQSOG,313.0,1.9e-05,93.0,,,3,58.439280433054606,0.047,,,
10.1021/acs.cgd.2c00875,YEQSOG,323.0,6.06e-05,93.0,,,3,58.439280433054606,0.047,,,
10.1021/acs.cgd.2c00875,YEQSOG,333.0,8.64e-05,93.0,,,3,58.439280433054606,0.047,,,
10.1021/acs.cgd.2c00875,YEQSOG,343.0,9.76e-05,93.0,,,3,58.439280433054606,0.047,,,
10.1021/acs.cgd.2c00875,YEQSOG,353.0,0.000103,93.0,,,3,58.439280433054606,0.047,,,
10.1021/acs.cgd.2c00875,YEQSOG,363.0,0.000251,93.0,,,3,58.439280433054606,0.047,,,
10.1021/acs.cgd.2c00875,YEQSOG,373.0,0.000492,93.0,,,3,58.439280433054606,0.047,,,
10.1021/acs.cgd.2c00875,YEQSOG,303.0,0.000334,98.0,0.34,,3,58.439280433054606,0.047,,,
10.1021/acs.cgd.2c00875,YEQSOG,313.0,0.000391,98.0,0.34,,3,58.439280433054606,0.047,,,
10.1021/acs.cgd.2c00875,YEQSOG,323.0,0.000474,98.0,0.34,,3,58.439280433054606,0.047,,,
10.1021/acs.cgd.2c00875,YEQSOG,333.0,0.000868,98.0,0.34,,3,58.439280433054606,0.047,,,
10.1021/acs.cgd.2c00875,YEQSOG,343.0,0.00108,98.0,0.34,,3,58.439280433054606,0.047,,,
10.1021/acs.cgd.2c00875,YEQSOG,353.0,0.00177,98.0,0.34,,3,58.439280433054606,0.047,,,
10.1021/acs.cgd.2c00875,YEQSOG,363.0,0.0023,98.0,0.34,,3,58.439280433054606,0.047,,,
10.1021/acs.cgd.2c00875,YEQSOG,373.0,0.00308,98.0,0.34,,3,58.439280433054606,0.047,,,
10.1021/acs.cgd.2c01251,GEWTIP,303.0,3.94e-07,65.0,,,Ni-MOF,,,,,
10.1021/acs.cgd.2c01251,GEWTIP,313.0,9.79e-07,65.0,,,Ni-MOF,,,,,
10.1021/acs.cgd.2c01251,GEWTIP,328.0,1.62e-06,65.0,,,Ni-MOF,,,,,
10.1021/acs.cgd.2c01251,GEWTIP,343.0,1.95e-06,65.0,,,Ni-MOF,,,,,
10.1021/acs.cgd.2c01251,GEWTIP,358.0,4.88e-06,65.0,,,Ni-MOF,,,,,
10.1021/acs.cgd.2c01251,GEWTIP,303.0,2.44e-06,80.0,,,Ni-MOF,,,,,
10.1021/acs.cgd.2c01251,GEWTIP,313.0,4.27e-06,80.0,,,Ni-MOF,,,,,
10.1021/acs.cgd.2c01251,GEWTIP,328.0,5.59e-06,80.0,,,Ni-MOF,,,,,
10.1021/acs.cgd.2c01251,GEWTIP,343.0,1.11e-05,80.0,,,Ni-MOF,,,,,
10.1021/acs.cgd.2c01251,GEWTIP,358.0,3.25e-05,80.0,,,Ni-MOF,,,,,
10.1021/acs.cgd.2c01251,GEWTIP,303.0,0.000107,95.0,0.36,,Ni-MOF,,,,,
10.1021/acs.cgd.2c01251,GEWTIP,313.0,0.000184,95.0,0.36,,Ni-MOF,,,,,
10.1021/acs.cgd.2c01251,GEWTIP,328.0,0.000279,95.0,0.36,,Ni-MOF,,,,,
10.1021/acs.cgd.2c01251,GEWTIP,343.0,0.00108,95.0,0.36,,Ni-MOF,,,,,
10.1021/acs.cgd.2c01251,GEWTIP,358.0,0.00195,95.0,0.36,,Ni-MOF,,,,,
10.1021/acs.cgd.5b00799,JUNBUR,298.0,2.35e-10,40.0,,bmib,1,,,,,
10.1021/acs.cgd.5b00799,JUNBUR,298.0,7.08e-10,50.0,,bmib,1,,,,,
10.1021/acs.cgd.5b00799,JUNBUR,298.0,3.36e-09,60.0,,bmib,1,,,,,
10.1021/acs.cgd.5b00799,JUNBUR,298.0,3.77e-08,70.0,,bmib,1,,,,,
10.1021/acs.cgd.5b00799,JUNBUR,298.0,3.45e-07,80.0,,bmib,1,,,,,
10.1021/acs.cgd.5b00799,JUNBUR,298.0,2.71e-06,90.0,,bmib,1,,,,,
10.1021/acs.cgd.5b00799,JUNBUR,298.0,6.7e-06,95.0,0.62,bmib,1,,,,,
10.1021/acs.cgd.5b00799,JUNBUR,333.0,5.4e-05,95.0,0.62,bmib,1,,,,,
10.1021/acs.cgd.5b00799,JUNBUR,322.5806452,2.13e-05,95.0,0.62,bmib,1,,,,,
10.1021/acs.cgd.5b00799,JUNBUR,312.5644664,1.25e-05,95.0,0.62,bmib,1,,,,,
10.1021/acs.cgd.5b00799,JUNBUR,302.5215168,7.35e-06,95.0,0.62,bmib,1,,,,,
10.1021/acs.cgd.8b00545,YEXCOW,353.0,0.00125,0.0,0.38,,FJU-16,,,,,
10.1021/acs.cgd.8b00545,YEXCOW,342.4798279,0.001050769,0.0,0.38,,FJU-16,,,,,
10.1021/acs.cgd.8b00545,YEXCOW,332.4755464,0.000859477,0.0,0.38,,FJU-16,,,,,
10.1021/acs.cgd.8b00545,YEXCOW,322.3872128,0.00066054,0.0,0.38,,FJU-16,,,,,
10.1021/acs.cgd.8b00545,YEXCOW,312.2794526,0.000497603,0.0,0.38,,FJU-16,,,,,
10.1021/acs.cgd.8b00545,YEXCOW,303.0,0.000364,0.0,0.38,,FJU-16,,,,,
10.1021/acs.cgd.8b00545,YEXCOW,292.2378699,0.000260247,0.0,0.38,,FJU-16,,,,,
10.1021/acs.cgd.8b00545,YEXCOW,282.6519537,0.000169317,0.0,0.38,,FJU-16,,,,,
10.1021/acs.cgd.8b00545,YEXCOW,272.9734451,9.92e-05,0.0,0.38,,FJU-16,,,,,
10.1021/acs.cgd.8b00545,YEXCOW,262.6326295,5.04e-05,0.0,0.38,,FJU-16,,,,,
10.1021/acs.cgd.8b00545,YEXCOW,253.0492434,2.25e-05,0.0,0.38,,FJU-16,,,,,
10.1021/acs.cgd.8b00545,YEXCOW,243.0275399,7.8e-06,0.0,0.38,,FJU-16,,,,,
10.1021/acs.cgd.8b00545,YEXCOW,233.0,2.9e-06,0.0,0.38,,FJU-16,,,,,
10.1021/acs.cgd.8b00545,YEXCUC,373.0,0.0108,0.0,0.29,,FJU-17,,,,,
10.1021/acs.cgd.8b00545,YEXCUC,342.7686106,0.009350592,0.0,0.29,,FJU-17,,,,,
10.1021/acs.cgd.8b00545,YEXCUC,332.7476974,0.007487805,0.0,0.29,,FJU-17,,,,,
10.1021/acs.cgd.8b00545,YEXCUC,322.6420512,0.005878277,0.0,0.29,,FJU-17,,,,,
10.1021/acs.cgd.8b00545,YEXCUC,312.8255341,0.004518507,0.0,0.29,,FJU-17,,,,,
10.1021/acs.cgd.8b00545,YEXCUC,303.0,0.00317,0.0,0.29,,FJU-17,,,,,
10.1021/acs.cgd.8b00545,YEXCUC,292.7169105,0.002313782,0.0,0.29,,FJU-17,,,,,
10.1021/acs.cgd.8b00545,YEXCUC,282.5952417,0.001607658,0.0,0.29,,FJU-17,,,,,
10.1021/acs.cgd.8b00545,YEXCUC,272.6838912,0.001071363,0.0,0.29,,FJU-17,,,,,
10.1021/acs.cgd.8b00545,YEXCUC,262.7934417,0.000656861,0.0,0.29,,FJU-17,,,,,
10.1021/acs.cgd.8b00545,YEXCUC,252.7914496,0.000378738,0.0,0.29,,FJU-17,,,,,
10.1021/acs.cgd.8b00545,YEXCUC,242.7820885,0.000201,0.0,0.29,,FJU-17,,,,,
10.1021/acs.cgd.8b00545,YEXCUC,233.0,9.13e-05,0.0,0.29,,FJU-17,,,,,
10.1021/acs.cgd.8b01327,SISZEC,303.0,8.6e-05,98.0,0.3,DMF,1,160.0,,,,
10.1021/acs.cgd.8b01327,SISZEC,300.9953918,7.92e-05,98.0,0.3,DMF,1,160.0,,,,
10.1021/acs.cgd.8b01327,SISZEC,298.9679626,7.32e-05,98.0,0.3,DMF,1,160.0,,,,
10.1021/acs.cgd.8b01327,SISZEC,296.9967687,6.5e-05,98.0,0.3,DMF,1,160.0,,,,
10.1021/acs.cgd.8b01327,SISZEC,294.9748092,6.1e-05,98.0,0.3,DMF,1,160.0,,,,
10.1021/acs.cgd.8b01327,SISZEC,292.9767611,5.88e-05,98.0,0.3,DMF,1,160.0,,,,
10.1021/acs.chemmater.1c02562,JAVDIX,303.0,1.93e-07,60.0,,,,25.91533959439227,,,,0.0204
10.1021/acs.chemmater.1c02562,JAVDIX,303.0,4.55e-06,70.0,,,,31.64706954698752,,,,0.0248
10.1021/acs.chemmater.1c02562,JAVDIX,303.0,0.000103,80.0,,,,44.33397772254441,,,,0.0344
10.1021/acs.chemmater.1c02562,JAVDIX,303.0,0.00139,90.0,,,,58.63874345549739,,,,0.045
10.1021/acs.chemmater.1c02562,JAVDIX,343.0,0.0133,100.0,0.32,,,93.66786140979691,,,,0.07
10.1021/acs.chemmater.1c02562,JAVDIX,332.8440526,0.00931002,100.0,0.32,,,93.66786140979691,,,,0.07
10.1021/acs.chemmater.1c02562,JAVDIX,323.0401959,0.006578709,100.0,0.32,,,93.66786140979691,,,,0.07
10.1021/acs.chemmater.1c02562,JAVDIX,312.9312584,0.005041006,100.0,0.32,,,93.66786140979691,,,,0.07
10.1021/acs.chemmater.1c02562,JAVDIX,303.0,0.00347,100.0,0.32,,,93.66786140979691,,,,0.07
10.1021/cm302381k,NEZWOG01,294.0,5.6e-06,98.0,,,LaHPA-1,,,,,
10.1021/cm302381k,NIBXUT,294.0,0.00032,98.0,0.23,,GdHPA-2,,,,,
10.1021/cm302381k,NIBXUT,292.1533454,0.000286418,98.0,0.23,,GdHPA-2,,,,,
10.1021/cm302381k,NIBXUT,290.1384831,0.000264966,98.0,0.23,,GdHPA-2,,,,,
10.1021/cm302381k,NIBXUT,288.1512218,0.000253431,98.0,0.23,,GdHPA-2,,,,,
10.1021/cm302381k,NIBXUT,286.1566021,0.000239723,98.0,0.23,,GdHPA-2,,,,,
10.1021/cm302381k,NIBXUT,284.1554899,0.000226757,98.0,0.23,,GdHPA-2,,,,,
10.1021/cm302381k,NIBXUT,294.1219724,2.01e-05,69.0,0.49,,GdHPA-2,,,,,
10.1021/cm302381k,NIBXUT,292.1533454,1.82e-05,69.0,0.49,,GdHPA-2,,,,,
10.1021/cm302381k,NIBXUT,290.1384831,1.57e-05,69.0,0.49,,GdHPA-2,,,,,
10.1021/cm302381k,NIBXUT,288.1512218,1.39e-05,69.0,0.49,,GdHPA-2,,,,,
10.1021/cm302381k,NIBXUT,286.1222142,1.18e-05,69.0,0.49,,GdHPA-2,,,,,
10.1021/cm302381k,NIBXUT,284.1554899,1.03e-05,69.0,0.49,,GdHPA-2,,,,,
10.1021/cm302381k,NEZWOG01,292.1439569,5.18e-06,98.0,,,LaHPA-1,,,,,
10.1021/cm302381k,NEZWOG01,290.1443758,4.9e-06,98.0,,,LaHPA-1,,,,,
10.1021/cm302381k,NEZWOG01,296.1225711,1.67e-06,55.0,,,LaHPA-1,,,,,
10.1021/cm302381k,NEZWOG01,292.1234748,1.59e-06,55.0,,,LaHPA-1,,,,,
10.1021/cm302381k,NEZWOG01,290.1443758,1.5e-06,55.0,,,LaHPA-1,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,293.2932,8.25e-06,95.0,0.34,,1,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,298.2971,1.05e-05,95.0,0.34,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,304.2269,1.33e-05,95.0,0.34,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,310.1571,1.74e-05,95.0,0.34,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,315.344,1.94e-05,95.0,0.34,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,321.0894,2.6e-05,95.0,0.34,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,325.9059,2.89e-05,95.0,0.34,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,331.0937,3.39e-05,95.0,0.34,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,336.0967,4.08e-05,95.0,0.34,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,340.7298,5.05e-05,95.0,0.34,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,345.3615,5.78e-05,95.0,0.34,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,349.8094,7.15e-05,95.0,0.34,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,354.0717,8.61e-05,95.0,0.34,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,293.4394,7.3e-07,80.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,298.2602,1.06e-06,80.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,304.1921,1.54e-06,80.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,309.9359,1.86e-06,80.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,315.4953,2.36e-06,80.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,320.8708,3.25e-06,80.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,326.0603,4.24e-06,80.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,331.0633,5.11e-06,80.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,336.0654,5.84e-06,80.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,340.7002,8.04e-06,80.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,345.332,9.18e-06,80.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,349.7794,1.11e-05,80.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,354.2273,1.37e-05,80.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,293.4155,1.66e-07,70.0,0.43,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,298.235,2.22e-07,70.0,0.43,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,304.1652,2.88e-07,70.0,0.43,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,309.9097,3.66e-07,70.0,0.43,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,315.4695,4.76e-07,70.0,0.43,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,320.8433,5.87e-07,70.0,0.43,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,325.8514,9.7e-07,70.0,0.43,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,331.0391,1.14e-06,70.0,0.43,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,335.8569,1.37e-06,70.0,0.43,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,340.6742,1.6e-06,70.0,0.43,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,345.3064,1.87e-06,70.0,0.43,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,349.7538,2.25e-06,70.0,0.43,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,354.016,2.71e-06,70.0,0.43,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,293.4002,6.38e-08,60.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,298.2218,9.74e-08,60.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,304.1537,1.41e-07,60.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,309.8982,1.79e-07,60.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,315.272,2.2e-07,60.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,320.8305,2.65e-07,60.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,326.0212,3.73e-07,60.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,331.0246,4.61e-07,60.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,335.8424,5.54e-07,60.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,340.6597,6.49e-07,60.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,345.2927,8.01e-07,60.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,349.7393,9.13e-07,60.0,0.42,,,,,,,
10.1021/acs.chemmater.6b01286,ITIPOS,354.0015,1.1e-06,60.0,0.42,,,,,,,
10.1021/acs.chemmater.8b02765,YINRAR,293.0,1.87e-06,99.0,,,MFM-550(Gd),,,,,
10.1021/acs.chemmater.8b02765,MAXFAU01,293.0,0.0001,99.0,,,MFM-555(La),,,,,
10.1021/acs.chemmater.8b02765,MAXFOI01,293.0,0.000291,99.0,,,MFM-555(Nd),,,,,
10.1021/acs.chemmater.8b02765,MAXGEZ01,293.0,0.000297,99.0,,,MFM-555(Gd),,,,,
10.1021/acs.chemmater.8b02765,YINRAR,293.0,5.63e-08,70.0,,,MFM-550(Gd),,,,,
10.1021/acs.chemmater.8b02765,MAXFAU01,293.0,2.14e-05,70.0,,,MFM-555(La),,,,,
10.1021/acs.chemmater.8b02765,MAXFOI01,293.0,5.08e-05,70.0,,,MFM-555(Nd),,,,,
10.1021/acs.chemmater.8b02765,MAXGEZ01,293.0,4.64e-05,70.0,,,MFM-555(Gd),,,,,
10.1021/acs.chemmater.8b02765,YINRAR,293.0,7.38e-09,45.0,,,MFM-550(Gd),,,,,
10.1021/acs.chemmater.8b02765,MAXFAU01,293.0,7.37e-07,45.0,,,MFM-555(La),,,,,
10.1021/acs.chemmater.8b02765,MAXFOI01,293.0,7.15e-06,45.0,,,MFM-555(Nd),,,,,
10.1021/acs.chemmater.8b02765,MAXGEZ01,293.0,5.56e-06,45.0,,,MFM-555(Gd),,,,,
10.1021/acs.chemmater.9b03453,XUJVEG,309.784,0.00073183,95.0,0.34,Br,alpha-PCMOF21-Br,,,,,
